http://vimeo.com/46300386	http://b.vimeocdn.com/ts/322/363/322363849_295.jpg	F# In The Enterprise Panel	true
http://www.youtube.com/watch?v=tUuh_e_oQj4	http://i1.ytimg.com/vi/tUuh_e_oQj4/mqdefault.jpg	C# + F# + XNA Shooting Game Prototype	true
http://vimeo.com/47218895	http://b.vimeocdn.com/ts/328/737/328737065_295.jpg	Improving Productivity with Custom F# Application Templates and NuGet	true
http://vimeo.com/47219139	http://b.vimeocdn.com/ts/328/738/328738808_295.jpg	Teaching F#: From numerical expressions to 3D graphics	true
http://vimeo.com/47219268	http://b.vimeocdn.com/ts/328/739/328739970_295.jpg	Teaching Functional Programming to Young People	true
http://vimeo.com/47219370	http://b.vimeocdn.com/ts/328/740/328740854_295.jpg	Introducting WebSharper Sitelets	true
http://www.youtube.com/watch?v=TKvEHTomnsY	http://i1.ytimg.com/vi/TKvEHTomnsY/mqdefault.jpg	F# Tutorial: Simple Console Calculator [Getting Started]	true
http://www.youtube.com/watch?v=GhREMmKxNOk	http://i4.ytimg.com/vi/GhREMmKxNOk/mqdefault.jpg	F# Tutorial: Create a Basic Program [Entry-Point Function]	true
http://vimeo.com/47219455	http://b.vimeocdn.com/ts/328/741/328741167_295.jpg	Trees, Language-Oriented Programming and F#	true
http://vimeo.com/15563573	http://b.vimeocdn.com/ts/939/583/93958356_295.jpg	Anton Tayanovskyy - Developing WebSharper 2.0 Applications	true
http://vimeo.com/14963006	http://b.vimeocdn.com/ts/893/318/89331823_295.jpg	Scott Theleman - Understanding F# Workflows Part 2 of 2	true
http://channel9.msdn.com/Blogs/David+Gristwood/F-and-Windows-Azure-with-Don-Syme-3-of-4	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	F# and Windows Azure with Don Syme (#3 of 4)	true
http://channel9.msdn.com/Blogs/David+Gristwood/An-F-Tutorial-with-Don-Syme-2-of-4	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	An F# Tutorial with Don Syme (#2 of 4)	true
http://channel9.msdn.com/Blogs/David+Gristwood/An-Introduction-to-F-with-Don-Syme-1-of-4	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	An Introduction to F# with Don Syme (#1 of 4)	true
http://channel9.msdn.com/Blogs/martinesmann/Teaching-programming-language-concepts-with-F-part-2	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	Teaching programming language concepts with F#, part 2	true
http://channel9.msdn.com/Blogs/martinesmann/Teaching-programming-language-concepts-with-F-part-1	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	Teaching programming language concepts with F#, part 1	true
http://vimeo.com/47219647	http://b.vimeocdn.com/ts/328/743/328743448_295.jpg	A Thorough Introduction to WebSharper	true
http://channel9.msdn.com/Blogs/Charles/Emerging-Langs-Clojure-and-F	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	ELC 2010: Rich Hickey and Joe Pamer - Perspectives on Clojure and F#	true
http://vimeo.com/14959931	http://b.vimeocdn.com/ts/893/077/89307721_295.jpg	Understanding F# Workflows Part 1 of 2	true
http://vimeo.com/47219713	http://b.vimeocdn.com/ts/328/751/328751680_295.jpg	F# Templates, Patterns and Practices	true
http://vimeo.com/47219924	http://b.vimeocdn.com/ts/328/745/328745394_295.jpg	Introduction to Functional Programming	true
http://channel9.msdn.com/Events/TechEd/NorthAmerica/2010/DEV307	http://i.msdn.microsoft.com/ff759495.mvs_150x113(en-us).jpg	F# in Microsoft Visual Studio 2010	true
http://vimeo.com/13215304	http://b.vimeocdn.com/ts/754/907/75490747_295.jpg	Steffen Forkmann on F# Open Source Tools	true
http://vimeo.com/10745902	http://b.vimeocdn.com/ts/895/546/89554698_295.jpg	F# and Silverlight	true
